"accession","geo_accession","flag_hm","flag_box","flag_ma","aqm_flag_count","aqm_flagged_any","flagged_criteria","criterion_definitions","exclusion_changed","exclusion_rule"
"GSE41258","GSM1012403",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012404",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012405",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012406",TRUE,TRUE,FALSE,2,TRUE,"flag_hm;flag_box","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012407",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012408",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012409",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012410",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012411",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012412",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012413",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012414",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012415",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012416",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012417",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012418",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012419",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012420",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012421",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012422",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012423",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012424",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012425",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012426",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012427",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012428",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012429",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012430",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012431",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012432",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012433",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012434",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012435",TRUE,FALSE,FALSE,1,TRUE,"flag_hm","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012436",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012437",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012438",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012439",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012440",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012441",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012442",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012443",TRUE,FALSE,FALSE,1,TRUE,"flag_hm","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012444",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012445",FALSE,TRUE,FALSE,1,TRUE,"flag_box","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012446",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012447",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012448",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012449",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012450",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012451",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012452",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012453",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012454",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012455",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012456",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012457",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012458",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012459",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012460",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012461",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012462",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012463",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012464",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012465",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012466",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012467",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012468",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012469",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012470",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012471",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012472",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012473",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012474",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012475",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012476",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012477",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012478",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012479",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012480",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012481",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012482",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012483",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012484",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012485",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012486",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012487",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012488",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012489",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012490",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012491",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012492",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012493",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012494",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012495",FALSE,TRUE,FALSE,1,TRUE,"flag_box","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012496",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012497",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012498",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012499",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012500",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012501",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012502",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012503",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012504",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012505",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012506",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012507",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012508",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012509",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012510",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012511",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012512",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012513",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012514",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012515",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012516",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012517",FALSE,TRUE,FALSE,1,TRUE,"flag_box","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012518",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012519",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012520",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012521",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012522",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012523",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012524",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012525",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012526",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012527",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
"GSE41258","GSM1012528",FALSE,FALSE,FALSE,0,FALSE,"","flag_hm=Distances between arrays;flag_box=Boxplots;flag_ma=MA plots",FALSE,"AQM flags are review signals; exclusion still requires at least two independent severe technical failures"
